,Date,neg,neu,pos,compound,Open,High,Low,Close,Adj Close,Volume
435,2002-10-14,0.108528689,0.8167950820000001,0.074672131,-0.050012705,2996.159912,3013.389893,2993.25,3003.389893,3003.389893,0.0
437,2002-10-16,0.135359684,0.7753636359999999,0.089280632,-0.074474704,3024.98999,3031.01001,2991.919922,2994.98999,2994.98999,0.0
438,2002-10-17,0.118892405,0.7836107590000001,0.09749367099999999,-0.035940823,2995.699951,3010.699951,2980.139893,3006.139893,3006.139893,0.0
439,2002-10-18,0.10807541,0.803681967,0.08824590199999999,-0.031931148,3027.899902,3038.919922,3002.1201170000004,3009.76001,3009.76001,0.0
440,2002-10-21,0.117790997,0.8063183279999999,0.07588746,-0.051599357,3012.179932,3018.98999,2992.540039,2998.01001,2998.01001,0.0
441,2002-10-22,0.119576271,0.80083293,0.07959322,-0.05928862,2996.439941,2996.860107,2963.02002,2965.969971,2965.969971,0.0
442,2002-10-23,0.11029411800000001,0.803533333,0.086164706,-0.047395686,2963.3798829999996,2969.459961,2941.290039,2948.959961,2948.959961,0.0
443,2002-10-24,0.096707581,0.8199711190000001,0.08332852,-0.019962094,2944.280029,2958.01001,2906.199951,2908.050049,2908.050049,0.0
444,2002-10-25,0.102455041,0.835653951,0.061880109,-0.050362943,2903.959961,2906.840088,2855.899902,2875.530029,2875.530029,0.0
445,2002-10-28,0.110962848,0.798585139,0.090458204,-0.042424149,2876.320068,2876.320068,2828.47998,2834.409912,2834.409912,0.0
446,2002-10-29,0.11194324300000001,0.7980513509999999,0.090008108,-0.027616757000000002,2846.800049,2891.030029,2846.800049,2885.22998,2885.22998,0.0
447,2002-10-30,0.10262403099999999,0.8281434109999999,0.069232558,-0.043608527,2898.02002,2908.209961,2884.209961,2888.590088,2888.590088,0.0
448,2002-10-31,0.11582550300000001,0.8132248320000001,0.070946309,-0.057021477,2909.459961,2955.48999,2900.8701170000004,2949.320068,2949.320068,0.0
449,2002-11-01,0.121311111,0.7929111109999999,0.08577037,-0.048138148,2956.939941,2962.320068,2928.6298829999996,2950.580078,2950.580078,0.0
450,2002-11-04,0.095788321,0.8094562040000001,0.094751825,-0.006296715,2986.540039,2994.800049,2974.929932,2987.580078,2987.580078,0.0
451,2002-11-05,0.11946875,0.805526042,0.075010417,-0.065630208,2993.580078,2993.580078,2967.189941,2982.389893,2982.389893,0.0
453,2002-11-07,0.10387341800000001,0.8139018990000001,0.082234177,-0.026628797000000003,2983.73999,2993.610107,2958.320068,2975.26001,2975.26001,0.0
454,2002-11-08,0.09878694199999999,0.812075601,0.08914776599999999,-0.017908935,2965.189941,2966.590088,2950.709961,2956.840088,2956.840088,0.0
455,2002-11-11,0.089025281,0.8277022470000001,0.083272472,-0.014632583999999999,2954.98999,2959.1201170000004,2942.459961,2948.040039,2948.040039,0.0
456,2002-11-12,0.080490196,0.848114846,0.071403361,-0.01747507,2941.540039,2963.830078,2935.969971,2961.23999,2961.23999,0.0
457,2002-11-13,0.103661585,0.8231585370000001,0.073179878,-0.039146646,2972.350098,2977.669922,2957.189941,2960.659912,2960.659912,0.0
458,2002-11-14,0.08856794400000001,0.81695122,0.094473868,-0.010250523000000001,2963.820068,2991.610107,2963.820068,2986.560059,2986.560059,0.0
459,2002-11-15,0.109587179,0.805048718,0.08536923099999999,-0.03366359,2997.469971,3037.610107,2997.469971,3033.909912,3033.909912,0.0
460,2002-11-18,0.08883848800000001,0.8305945020000001,0.08056701,-0.018276288999999998,3046.899902,3071.280029,3041.340088,3057.159912,3057.159912,0.0
462,2002-11-20,0.12376996800000001,0.7894472840000001,0.08678594199999999,-0.043916294,3066.169922,3084.030029,3061.090088,3075.47998,3075.47998,0.0
463,2002-11-21,0.101479592,0.804319728,0.094190476,-0.018213946,3089.51001,3110.3798829999996,3089.51001,3101.360107,3101.360107,0.0
464,2002-11-22,0.109836066,0.8040393440000001,0.086131148,-0.04208786900000001,3131.75,3162.659912,3130.75,3141.610107,3141.610107,0.0
465,2002-11-25,0.134103641,0.7704649859999999,0.09542857099999999,-0.047946218,3146.929932,3183.290039,3140.310059,3175.560059,3175.560059,0.0
466,2002-11-26,0.119953125,0.802340625,0.077709375,-0.063001563,3190.669922,3210.679932,3181.25,3187.76001,3187.76001,0.0
467,2002-11-27,0.126554455,0.8065907590000001,0.066867987,-0.071037954,3193.1298829999996,3206.6298829999996,3158.0,3174.110107,3174.110107,0.0
468,2002-11-28,0.098109827,0.810710983,0.09117919099999999,-0.021378035,3192.1201170000004,3229.75,3192.1201170000004,3220.75,3220.75,0.0
469,2002-11-29,0.109451515,0.782975758,0.10756969699999999,-0.014989394,3224.97998,3245.3798829999996,3195.600098,3228.820068,3228.820068,0.0
470,2002-12-02,0.10740625,0.792853125,0.09974375,-0.018277187,3247.600098,3277.3701170000004,3238.889893,3270.360107,3270.360107,0.0
471,2002-12-03,0.112055814,0.809786047,0.078153488,-0.04408,3276.699951,3292.26001,3223.030029,3230.139893,3230.139893,0.0
472,2002-12-04,0.10732319400000001,0.8008441059999999,0.091844106,-0.033996198,3243.860107,3243.860107,3189.139893,3207.360107,3207.360107,0.0
473,2002-12-05,0.105674912,0.806759717,0.087565371,-0.02095689,3186.6201170000004,3250.25,3186.6201170000004,3229.72998,3229.72998,0.0
474,2002-12-06,0.10571328699999999,0.811783217,0.0825,-0.027398252,3235.679932,3309.800049,3235.679932,3306.290039,3306.290039,0.0
475,2002-12-09,0.114723602,0.799322981,0.08595341599999999,-0.035274845,3320.8701170000004,3349.360107,3264.76001,3269.310059,3269.310059,0.0
476,2002-12-10,0.099456633,0.8225535709999999,0.077982143,-0.022924745,3256.6298829999996,3294.689941,3241.399902,3289.679932,3289.679932,0.0
477,2002-12-11,0.079192529,0.836574713,0.084232759,0.003703448,3298.939941,3324.22998,3287.280029,3303.27002,3303.27002,0.0
478,2002-12-12,0.11324547800000001,0.79878553,0.087968992,-0.027167182999999998,3309.199951,3331.27002,3299.47998,3324.47998,3324.47998,0.0
479,2002-12-13,0.085170139,0.8309513890000001,0.083875,-0.007978472,3335.280029,3349.48999,3329.209961,3342.969971,3342.969971,0.0
480,2002-12-16,0.101313333,0.81917,0.079516667,-0.034092667,3360.1999509999996,3371.1599119999996,3324.399902,3328.389893,3328.389893,0.0
481,2002-12-17,0.10702608699999999,0.814623188,0.078344928,-0.038998261,3338.8798829999996,3347.919922,3301.780029,3311.060059,3311.060059,0.0
482,2002-12-18,0.085815498,0.820819188,0.093357934,0.004791882,3321.1201170000004,3348.570068,3319.25,3333.310059,3333.310059,0.0
483,2002-12-19,0.10661148599999999,0.806067568,0.08732432400000001,-0.040332432,3332.719971,3345.669922,3313.449951,3333.860107,3333.860107,0.0
484,2002-12-20,0.092525806,0.815993548,0.091480645,-0.000270645,3339.459961,3356.0,3329.100098,3337.219971,3337.219971,0.0
485,2002-12-23,0.10907662800000001,0.8069693490000001,0.08394636,-0.039205364,3346.560059,3351.01001,3321.5,3329.610107,3329.610107,0.0
486,2002-12-24,0.125288525,0.7961409840000001,0.078583607,-0.061785902000000004,3328.659912,3359.389893,3318.02002,3352.77002,3352.77002,0.0
488,2002-12-26,0.104306569,0.798211679,0.097478102,-0.021181022,3360.860107,3399.3701170000004,3360.4099119999996,3382.639893,3382.639893,0.0
489,2002-12-27,0.118548,0.795068,0.08638,-0.044232,3393.580078,3413.830078,3393.580078,3398.0,3398.0,0.0
490,2002-12-30,0.079138462,0.825487179,0.095369231,0.010412821,3389.1201170000004,3389.1201170000004,3359.76001,3374.969971,3374.969971,0.0
491,2002-12-31,0.104498008,0.80659761,0.088896414,-0.031456972,3376.4799799999996,3398.110107,3374.7299799999996,3377.280029,3377.280029,0.0
493,2003-01-02,0.095862595,0.8099198470000001,0.094229008,-0.008977480999999999,3399.719971,3407.23999,3363.110107,3365.0600590000004,3365.0600590000004,0.0
494,2003-01-03,0.10745270300000001,0.814540541,0.077986486,-0.033208446,3380.4399409999996,3386.969971,3351.889893,3357.540039,3357.540039,0.0
495,2003-01-06,0.10663562800000001,0.8014534409999999,0.091910931,-0.035953846,3364.719971,3364.719971,3330.030029,3334.889893,3334.889893,0.0
496,2003-01-07,0.09745075800000001,0.843098485,0.059450758,-0.043602652,3350.179932,3352.429932,3320.419922,3330.5,3330.5,0.0
497,2003-01-08,0.130923588,0.814239203,0.054847176,-0.09933754199999999,3339.889893,3362.1201170000004,3338.939941,3357.8701170000004,3357.8701170000004,0.0
498,2003-01-09,0.11249704099999999,0.809857988,0.077642012,-0.036723669,3367.3400880000004,3388.1899409999996,3366.280029,3384.1999509999996,3384.1999509999996,0.0
499,2003-01-10,0.102984615,0.8060884620000001,0.090938462,-0.007904231,3416.919922,3416.919922,3342.1201170000004,3358.98999,3358.98999,0.0
500,2003-01-13,0.101825939,0.8084948809999999,0.089679181,-0.022698976000000003,3355.070068,3356.929932,3324.25,3327.159912,3327.159912,0.0
501,2003-01-14,0.106090498,0.806325792,0.08759276,-0.028968777999999997,3334.939941,3341.550049,3321.48999,3335.350098,3335.350098,0.0
502,2003-01-15,0.092625532,0.822404255,0.08497446800000001,-0.014726383000000001,3333.199951,3359.9799799999996,3333.199951,3357.6899409999996,3357.6899409999996,0.0
503,2003-01-16,0.119570922,0.799911348,0.08051773,-0.053335815999999994,3358.469971,3377.2700200000004,3352.550049,3373.5200200000004,3373.5200200000004,0.0
504,2003-01-17,0.100225681,0.826914397,0.072856031,-0.038438521,3377.9399409999996,3382.530029,3366.23999,3370.389893,3370.389893,0.0
505,2003-01-20,0.117973244,0.8083277590000001,0.073695652,-0.045723745999999996,3364.530029,3368.080078,3338.090088,3341.889893,3341.889893,0.0
506,2003-01-21,0.12921147,0.80362724,0.06716129,-0.073992115,3348.320068,3356.820068,3336.949951,3354.139893,3354.139893,0.0
507,2003-01-22,0.099867435,0.803645533,0.096478386,-0.010491643,3364.110107,3367.2299799999996,3345.6201170000004,3357.040039,3357.040039,0.0
508,2003-01-23,0.091390173,0.8231820809999999,0.085424855,-0.015771386999999998,3351.75,3360.3701170000004,3324.48999,3328.179932,3328.179932,0.0
509,2003-01-24,0.093937908,0.8258366009999999,0.08022549,-0.020075817,3332.02002,3340.679932,3281.929932,3287.860107,3287.860107,0.0
510,2003-01-27,0.108283401,0.796757085,0.094955466,-0.021433197999999997,3283.929932,3286.459961,3221.689941,3247.709961,3247.709961,0.0
511,2003-01-28,0.089464752,0.825516971,0.085013055,-0.013991906,3247.090088,3269.1298829999996,3209.51001,3267.840088,3267.840088,0.0
512,2003-01-29,0.11214936699999999,0.8085443040000001,0.07931139200000001,-0.040108861,3273.780029,3275.73999,3225.73999,3238.02002,3238.02002,0.0
513,2003-01-30,0.09728320800000001,0.82337594,0.07933584,-0.023125062999999998,3246.540039,3256.47998,3217.3701170000004,3219.8798829999996,3219.8798829999996,0.0
514,2003-01-31,0.108446735,0.8067560140000001,0.08479381400000001,-0.036681787,3216.159912,3257.47998,3199.179932,3250.3798829999996,3250.3798829999996,0.0
515,2003-02-03,0.105631783,0.7818720929999999,0.1125,0.003921705,3265.080078,3283.47998,3250.550049,3279.830078,3279.830078,0.0
516,2003-02-04,0.118557895,0.806487719,0.074950877,-0.061725614000000005,3283.590088,3295.25,3271.75,3278.1298829999996,3278.1298829999996,0.0
517,2003-02-05,0.111038314,0.8098659,0.079091954,-0.040721072999999997,3268.610107,3277.090088,3239.02002,3256.080078,3256.080078,0.0
518,2003-02-06,0.121668896,0.8109598659999999,0.06738127099999999,-0.059832776,3256.919922,3311.179932,3256.6298829999996,3305.439941,3305.439941,0.0
519,2003-02-07,0.1064,0.804607273,0.088992727,-0.019067636000000002,3309.459961,3309.959961,3277.330078,3279.77002,3279.77002,0.0
520,2003-02-10,0.108693548,0.822633065,0.068673387,-0.058718547999999995,3281.3701170000004,3281.419922,3252.48999,3256.860107,3256.860107,0.0
521,2003-02-11,0.117681063,0.796332226,0.08599667800000001,-0.052758472,3269.850098,3278.790039,3249.6298829999996,3261.469971,3261.469971,0.0
522,2003-02-12,0.09722813699999999,0.821212928,0.081555133,-0.018276806,3263.560059,3263.75,3236.330078,3247.51001,3247.51001,0.0
524,2003-02-14,0.104138047,0.802292929,0.09357239099999999,-0.022207071000000002,3250.649902,3254.040039,3218.3701170000004,3223.409912,3223.409912,0.0
525,2003-02-17,0.127319079,0.767851974,0.104835526,-0.038357237,3248.899902,3287.01001,3248.899902,3282.449951,3282.449951,0.0
526,2003-02-18,0.128672727,0.7940878790000001,0.077251515,-0.06295697,3284.040039,3301.919922,3284.040039,3289.090088,3289.090088,0.0
527,2003-02-19,0.11157706099999999,0.802781362,0.085641577,-0.037566667000000005,3303.090088,3317.800049,3300.850098,3302.040039,3302.040039,0.0
528,2003-02-20,0.105783505,0.80543299,0.088783505,-0.01685189,3301.810059,3307.8701170000004,3284.580078,3303.219971,3303.219971,0.0
529,2003-02-21,0.12108791199999999,0.7873186809999999,0.09159340699999999,-0.038048717999999995,3303.330078,3313.600098,3294.679932,3307.199951,3307.199951,0.0
530,2003-02-24,0.10469338,0.773292683,0.12201742199999999,0.012444598999999999,3318.25,3341.610107,3318.25,3322.169922,3322.169922,0.0
531,2003-02-25,0.100890675,0.7986784570000001,0.100430868,-0.010661093,3316.909912,3316.909912,3279.0,3281.919922,3281.919922,0.0
532,2003-02-26,0.110264535,0.8212877909999999,0.068447674,-0.045767442,3291.070068,3292.689941,3259.0,3260.47998,3260.47998,0.0
533,2003-02-27,0.09454755,0.81054755,0.094916427,0.00020317,3254.840088,3283.290039,3251.399902,3277.340088,3277.340088,0.0
534,2003-02-28,0.104982684,0.787238095,0.10778355,-0.006796104,3294.600098,3316.73999,3269.800049,3283.659912,3283.659912,0.0
535,2003-03-03,0.11612013,0.812662338,0.071217532,-0.055463961,3301.669922,3311.570068,3274.639893,3277.27002,3277.27002,0.0
536,2003-03-04,0.107858621,0.8158,0.076358621,-0.038866207,3271.060059,3272.189941,3240.159912,3244.800049,3244.800049,0.0
537,2003-03-05,0.099132353,0.818772059,0.082095588,-0.020138235,3233.429932,3235.850098,3190.060059,3226.100098,3226.100098,0.0
538,2003-03-06,0.11138741699999999,0.8100099340000001,0.078599338,-0.037056291,3244.959961,3244.959961,3186.429932,3190.350098,3190.350098,0.0
539,2003-03-07,0.11859003800000001,0.807724138,0.073689655,-0.049088123,3182.159912,3182.159912,3142.889893,3153.060059,3153.060059,0.0
540,2003-03-10,0.10390612199999999,0.8085795920000001,0.087514286,-0.021998367,3152.899902,3161.969971,3116.01001,3125.8798829999996,3125.8798829999996,0.0
541,2003-03-11,0.129,0.7773122170000001,0.093683258,-0.045517195,3117.48999,3159.47998,3100.139893,3154.909912,3154.909912,0.0
542,2003-03-12,0.118861486,0.808962838,0.072182432,-0.055613851,3151.600098,3158.97998,3106.850098,3110.080078,3110.080078,0.0
543,2003-03-13,0.10537944699999999,0.808711462,0.085905138,-0.036607905,3113.350098,3127.300049,3086.429932,3108.23999,3108.23999,0.0
545,2003-03-17,0.113949275,0.8034710140000001,0.082576087,-0.041571013999999996,3115.139893,3115.139893,3049.050049,3084.909912,3084.909912,0.0
547,2003-03-19,0.101132,0.8014479999999999,0.097416,-0.023165599999999998,3103.8701170000004,3128.830078,3103.8701170000004,3121.179932,3121.179932,0.0
548,2003-03-20,0.114906404,0.7841527090000001,0.10094088699999999,-0.010259113,3118.800049,3197.659912,3118.320068,3192.929932,3192.929932,0.0
549,2003-03-21,0.147669388,0.782579592,0.069734694,-0.094149388,3195.659912,3209.459961,3179.790039,3200.149902,3200.149902,0.0
550,2003-03-24,0.149212389,0.771606195,0.079176991,-0.088315487,3216.070068,3216.070068,3137.560059,3140.360107,3140.360107,0.0
551,2003-03-25,0.138808081,0.794801347,0.066397306,-0.080145791,3122.699951,3143.02002,3102.649902,3140.419922,3140.419922,0.0
552,2003-03-26,0.156168459,0.77188172,0.071967742,-0.10905698900000001,3148.070068,3165.3701170000004,3140.0,3143.580078,3143.580078,0.0
553,2003-03-27,0.138318519,0.797111111,0.06457037,-0.08668185199999999,3138.889893,3146.290039,3115.060059,3116.790039,3116.790039,0.0
554,2003-03-28,0.134343972,0.7834609929999999,0.082187943,-0.071750355,3115.3701170000004,3130.330078,3099.0,3115.439941,3115.439941,0.0
555,2003-03-31,0.149012397,0.771847107,0.079136364,-0.073361157,3106.929932,3106.929932,3039.830078,3048.719971,3048.719971,0.0
556,2003-04-01,0.119189091,0.808141818,0.072672727,-0.062268,3037.540039,3089.600098,3037.540039,3080.949951,3080.949951,0.0
557,2003-04-02,0.135888889,0.773544803,0.090573477,-0.058808244,3083.939941,3120.310059,3079.6201170000004,3116.98999,3116.98999,0.0
558,2003-04-03,0.1237,0.777006667,0.09929333300000001,-0.040095,3130.840088,3155.1201170000004,3119.800049,3151.159912,3151.159912,0.0
559,2003-04-04,0.119508306,0.8121129570000001,0.06838206,-0.06590863799999999,3151.159912,3169.199951,3130.800049,3167.699951,3167.699951,0.0
560,2003-04-07,0.123481328,0.80220332,0.074319502,-0.06183029,3181.939941,3221.899902,3180.8701170000004,3215.23999,3215.23999,0.0
561,2003-04-08,0.125594306,0.807640569,0.066772242,-0.071751957,3205.919922,3209.419922,3172.679932,3174.860107,3174.860107,0.0
562,2003-04-09,0.137442177,0.775833333,0.086721088,-0.071679932,3160.73999,3164.600098,3126.830078,3141.25,3141.25,0.0
563,2003-04-10,0.138171429,0.7926,0.06923492099999999,-0.075880952,3137.23999,3137.23999,3021.73999,3035.330078,3035.330078,0.0
564,2003-04-11,0.11245731699999999,0.811737805,0.07581402400000001,-0.055844512,3030.459961,3048.070068,2962.969971,2997.8701170000004,2997.8701170000004,0.0
566,2003-04-15,0.144127976,0.78908631,0.06678571400000001,-0.091671726,3010.959961,3018.659912,2948.669922,2997.3798829999996,2997.3798829999996,0.0
567,2003-04-16,0.135590106,0.7823109540000001,0.08209894,-0.063574912,3005.350098,3037.1201170000004,3000.719971,3032.320068,3032.320068,0.0
568,2003-04-17,0.136731183,0.7991290320000001,0.064139785,-0.082521147,3002.679932,3011.919922,2971.939941,2984.5,2984.5,0.0
570,2003-04-21,0.155704918,0.7696229509999999,0.07466885200000001,-0.100491803,2992.899902,3002.110107,2985.600098,2996.969971,2996.969971,0.0
571,2003-04-22,0.107610619,0.797439528,0.094949853,-0.020078466,2994.5,2998.1298829999996,2971.689941,2985.540039,2985.540039,0.0
572,2003-04-23,0.113221184,0.799915888,0.08685046699999999,-0.024270093,2997.340088,3009.01001,2943.449951,2947.330078,2947.330078,0.0
573,2003-04-24,0.11328173400000001,0.808148607,0.078575851,-0.044795046,2960.560059,2973.030029,2932.340088,2937.22998,2937.22998,0.0
574,2003-04-25,0.13216314199999998,0.781468278,0.08637160099999999,-0.059193656,2935.080078,2937.590088,2908.290039,2924.030029,2924.030029,0.0
575,2003-04-28,0.109944444,0.797595238,0.092452381,-0.009774603,2904.439941,2942.449951,2904.439941,2936.709961,2936.709961,0.0
576,2003-04-29,0.114398374,0.8042195120000001,0.08139837400000001,-0.041903658999999996,2949.040039,2961.469971,2944.1298829999996,2950.139893,2950.139893,0.0
577,2003-04-30,0.12940754699999998,0.80005283,0.070543396,-0.075478868,2942.419922,2962.399902,2942.419922,2959.790039,2959.790039,0.0
579,2003-05-02,0.10277617300000001,0.8268086640000001,0.070407942,-0.037520578,2949.040039,2968.959961,2939.159912,2966.6298829999996,2966.6298829999996,0.0
580,2003-05-05,0.10968283599999999,0.8037052240000001,0.086608209,-0.038421269,2977.469971,2988.689941,2967.8798829999996,2975.469971,2975.469971,0.0
581,2003-05-06,0.092003623,0.811514493,0.096478261,0.00297029,2981.8701170000004,3001.209961,2972.330078,2993.0,2993.0,0.0
582,2003-05-07,0.104642229,0.819090909,0.076260997,-0.021832551000000002,2988.179932,3003.0,2978.540039,2980.73999,2980.73999,0.0
583,2003-05-08,0.12566445199999998,0.792149502,0.082199336,-0.046481062999999996,2980.25,2989.22998,2953.419922,2961.600098,2961.600098,0.0
584,2003-05-09,0.106075758,0.785840909,0.108083333,-0.000268182,2953.1201170000004,2960.919922,2945.649902,2950.0,2950.0,0.0
585,2003-05-12,0.141835484,0.776829032,0.08133871,-0.07540322599999999,2955.189941,2965.3701170000004,2934.780029,2942.780029,2942.780029,0.0
586,2003-05-13,0.10427692300000001,0.793753846,0.101974359,-0.005089231,2947.030029,2964.959961,2947.030029,2960.6201170000004,2960.6201170000004,0.0
587,2003-05-14,0.10923905699999999,0.8134949490000001,0.07726936,-0.030504714,2959.51001,2997.639893,2959.51001,2993.939941,2993.939941,0.0
588,2003-05-15,0.123106164,0.7991095890000001,0.077787671,-0.059486986,2996.669922,3016.939941,2993.389893,3012.969971,3012.969971,0.0
589,2003-05-16,0.126227811,0.783772189,0.09,-0.049928698,3019.47998,3059.419922,3019.47998,3056.580078,3056.580078,0.0
590,2003-05-19,0.131534014,0.7895782309999999,0.078887755,-0.062896939,3063.139893,3082.209961,3039.929932,3043.889893,3043.889893,0.0
591,2003-05-20,0.11667207800000001,0.784448052,0.098866883,-0.022077272999999998,3032.850098,3066.290039,3025.199951,3062.919922,3062.919922,0.0
592,2003-05-21,0.121178988,0.805287938,0.07354474700000001,-0.054938132,3068.1201170000004,3092.3798829999996,3054.469971,3057.090088,3057.090088,0.0
593,2003-05-22,0.125479624,0.779015674,0.095507837,-0.040147335,3055.199951,3067.1201170000004,3032.909912,3040.790039,3040.790039,0.0
594,2003-05-23,0.110422794,0.825731618,0.063849265,-0.057844852999999995,3041.6298829999996,3060.47998,3036.419922,3049.840088,3049.840088,0.0
595,2003-05-26,0.113325088,0.795720848,0.09095053,-0.037980212,3051.300049,3101.75,3050.159912,3096.689941,3096.689941,0.0
596,2003-05-27,0.12088012599999999,0.792507886,0.08662460599999999,-0.045134385,3103.560059,3118.580078,3076.98999,3081.939941,3081.939941,0.0
597,2003-05-28,0.101648562,0.8032683709999999,0.095083067,-0.0048702879999999995,3093.719971,3133.169922,3086.149902,3130.459961,3130.459961,0.0
598,2003-05-29,0.120248649,0.793775676,0.085962162,-0.049095945999999994,3116.850098,3171.800049,3116.850098,3164.25,3164.25,0.0
599,2003-05-30,0.10510541300000001,0.803478632,0.09142165199999999,-0.020263818,3172.050049,3200.47998,3158.73999,3180.75,3180.75,0.0
600,2003-06-02,0.101519435,0.813424028,0.08505653699999999,-0.023233216,3176.560059,3220.139893,3170.3798829999996,3206.3798829999996,3206.3798829999996,0.0
601,2003-06-03,0.10881654699999999,0.8101402879999999,0.08103956799999999,-0.035130576000000004,3212.98999,3214.330078,3176.77002,3181.969971,3181.969971,0.0
602,2003-06-04,0.09688541699999999,0.815902778,0.087211806,-0.018041319,3187.409912,3220.189941,3187.409912,3216.48999,3216.48999,0.0
603,2003-06-05,0.117713068,0.8061278409999999,0.076170455,-0.042211648,3233.050049,3274.449951,3233.050049,3262.199951,3262.199951,0.0
604,2003-06-06,0.116048148,0.805377778,0.07857407400000001,-0.04154,3270.060059,3313.540039,3270.060059,3303.23999,3303.23999,0.0
605,2003-06-09,0.127376518,0.7983036440000001,0.074331984,-0.059837247,3304.649902,3351.360107,3295.139893,3337.310059,3337.310059,0.0
606,2003-06-10,0.099577617,0.813212996,0.087205776,-0.021597112,3332.659912,3350.02002,3281.209961,3289.550049,3289.550049,0.0
607,2003-06-11,0.095918301,0.825071895,0.079013072,-0.037379085,3289.360107,3327.610107,3287.719971,3314.600098,3314.600098,0.0
608,2003-06-12,0.107719355,0.8217032259999999,0.070570968,-0.044390967999999996,3318.899902,3340.97998,3318.899902,3337.300049,3337.300049,0.0
609,2003-06-13,0.11859420300000001,0.80817971,0.073226087,-0.052562899,3342.649902,3364.0200200000004,3338.899902,3354.139893,3354.139893,0.0
610,2003-06-16,0.086385159,0.827650177,0.085957597,-0.01244523,3358.3798829999996,3361.9799799999996,3325.439941,3336.639893,3336.639893,0.0
611,2003-06-17,0.114385507,0.81586087,0.06975942,-0.051117101,3362.3400880000004,3435.679932,3362.3400880000004,3431.030029,3431.030029,0.0
612,2003-06-18,0.103341954,0.82166954,0.074985632,-0.041704023,3440.6899409999996,3452.7299799999996,3417.73999,3430.959961,3430.959961,0.0
613,2003-06-19,0.09799711800000001,0.83578098,0.06622766599999999,-0.043895965,3429.0,3467.26001,3429.0,3454.600098,3454.600098,0.0
614,2003-06-20,0.09124557,0.823627848,0.085121519,-0.006172911,3450.570068,3503.01001,3427.360107,3499.5,3499.5,0.0
615,2003-06-23,0.107572881,0.803508475,0.08892881400000001,-0.029796271000000003,3500.1899409999996,3510.110107,3457.4399409999996,3461.3798829999996,3461.3798829999996,0.0
616,2003-06-24,0.103038961,0.8030389609999999,0.093922078,-0.009412468,3441.070068,3473.2299799999996,3438.2700200000004,3447.4499509999996,3447.4499509999996,0.0
617,2003-06-25,0.115984709,0.810685015,0.073327217,-0.051110703,3456.850098,3526.860107,3456.850098,3517.2700200000004,3517.2700200000004,0.0
618,2003-06-26,0.098781768,0.83028453,0.070933702,-0.037553591000000004,3528.280029,3564.679932,3522.0500490000004,3552.399902,3552.399902,0.0
619,2003-06-27,0.102402299,0.814672414,0.082922414,-0.031531322,3577.959961,3589.540039,3532.5200200000004,3583.0600590000004,3583.0600590000004,0.0
620,2003-06-30,0.091639871,0.80744373,0.100919614,0.005536656,3585.570068,3632.8400880000004,3585.570068,3607.1298829999996,3607.1298829999996,0.0
621,2003-07-01,0.112367589,0.81813834,0.06950592900000001,-0.062344664,3617.73999,3622.889893,3584.7299799999996,3604.429932,3604.429932,0.0
622,2003-07-02,0.135240664,0.814630705,0.05013278,-0.10171950199999999,3613.419922,3640.969971,3596.469971,3601.389893,3601.389893,0.0
623,2003-07-03,0.12754924199999998,0.8242159090000001,0.048242424000000006,-0.103833712,3616.9799799999996,3661.98999,3592.179932,3639.889893,3639.889893,0.0
624,2003-07-04,0.12112195099999999,0.823760976,0.055117072999999996,-0.078307317,3642.3000490000004,3661.8701170000004,3610.110107,3622.3400880000004,3622.3400880000004,0.0
625,2003-07-07,0.115180617,0.8238237890000001,0.060995595,-0.066337885,3631.459961,3645.419922,3607.100098,3612.530029,3612.530029,0.0
626,2003-07-08,0.124357895,0.806894737,0.068757895,-0.065674737,3628.0200200000004,3645.639893,3623.0200200000004,3629.679932,3629.679932,0.0
627,2003-07-09,0.128418605,0.803156977,0.068430233,-0.069844767,3635.860107,3644.8798829999996,3604.959961,3620.790039,3620.790039,0.0
628,2003-07-10,0.120615741,0.8230370370000001,0.056351852,-0.075579167,3639.419922,3684.179932,3639.419922,3679.6298829999996,3679.6298829999996,0.0
629,2003-07-11,0.10039285699999999,0.83702551,0.062581633,-0.038960204,3682.0900880000004,3714.8400880000004,3659.209961,3676.26001,3676.26001,0.0
630,2003-07-14,0.114705584,0.836629442,0.048670051,-0.08683198,3704.6298829999996,3726.5600590000004,3704.6298829999996,3720.75,3720.75,21200.0
631,2003-07-15,0.105283401,0.8129109309999999,0.081809717,-0.032159109,3719.169922,3733.8798829999996,3657.179932,3686.3400880000004,3686.3400880000004,22800.0
632,2003-07-16,0.12555450199999998,0.804829384,0.069620853,-0.077983412,3702.139893,3729.0200200000004,3662.6999509999996,3721.649902,3721.649902,18400.0
633,2003-07-17,0.12516455699999998,0.8120464140000001,0.06279324900000001,-0.06975991599999999,3728.8400880000004,3750.0,3660.3400880000004,3668.9099119999996,3668.9099119999996,22000.0
634,2003-07-18,0.081064677,0.8192985070000001,0.099631841,0.015178108999999999,3651.389893,3684.2299799999996,3625.7299799999996,3647.580078,3647.580078,22000.0
635,2003-07-21,0.08876087,0.828038043,0.083184783,-0.011635326000000001,3655.26001,3664.639893,3564.4099119999996,3569.580078,3569.580078,19400.0
